时间戳,数据1,数据2,数据3,数据4,数据5,数据6,数据7,数据8,数据9,数据10,数据11,数据12
2025-07-16 09:23:41.558,-0.5365729180004349,0.46342708199956506,1.4634270819995652,2.463427081999565,3.463427081999565,4.463427081999565,5.463427081999565,6.463427081999565,7.463427081999565,8.463427081999566,9.463427081999566,10.463427081999566
2025-07-16 09:23:41.658,-0.44964746453459986,0.5503525354654002,1.5503525354654002,2.5503525354654,3.5503525354654,4.5503525354654,5.5503525354654,6.5503525354654,7.5503525354654,8.5503525354654,9.5503525354654,10.5503525354654
2025-07-16 09:23:41.758,-0.35822928223682704,0.641770717763173,1.641770717763173,2.641770717763173,3.641770717763173,4.641770717763173,5.641770717763173,6.641770717763173,7.641770717763173,8.641770717763173,9.641770717763173,10.641770717763173
2025-07-16 09:23:41.858,-0.26323179136580094,0.7367682086341991,1.7367682086341991,2.736768208634199,3.736768208634199,4.736768208634199,5.736768208634199,6.736768208634199,7.736768208634199,8.7367682086342,9.7367682086342,10.7367682086342
2025-07-16 09:23:41.958,-0.1656041754483094,0.8343958245516906,1.8343958245516907,2.8343958245516907,3.8343958245516907,4.834395824551691,5.834395824551691,6.834395824551691,7.834395824551691,8.83439582455169,9.83439582455169,10.83439582455169
2025-07-16 09:23:42.058,-0.06632189735120068,0.9336781026487994,1.9336781026487992,2.9336781026487992,3.9336781026487992,4.933678102648799,5.933678102648799,6.933678102648799,7.933678102648799,8.9336781026488,9.9336781026488,10.9336781026488
2025-07-16 09:23:42.158,0.03362304722113847,1.0336230472211385,2.0336230472211385,3.0336230472211385,4.0336230472211385,5.0336230472211385,6.0336230472211385,7.0336230472211385,8.033623047221138,9.033623047221138,10.033623047221138,11.033623047221138
2025-07-16 09:23:42.258,0.13323204141994396,1.133232041419944,2.133232041419944,3.133232041419944,4.133232041419944,5.133232041419944,6.133232041419944,7.133232041419944,8.133232041419944,9.133232041419944,10.133232041419944,11.133232041419944
2025-07-16 09:23:42.358,0.23150982510153895,1.231509825101539,2.231509825101539,3.231509825101539,4.231509825101539,5.231509825101539,6.231509825101539,7.231509825101539,8.231509825101538,9.231509825101538,10.231509825101538,11.231509825101538
2025-07-16 09:23:42.458,0.32747443913769303,1.327474439137693,2.327474439137693,3.327474439137693,4.327474439137693,5.327474439137693,6.327474439137693,7.327474439137693,8.327474439137694,9.327474439137694,10.327474439137694,11.327474439137694
2025-07-16 09:23:42.558,0.4201670368266409,1.420167036826641,2.420167036826641,3.420167036826641,4.420167036826641,5.420167036826641,6.420167036826641,7.420167036826641,8.42016703682664,9.42016703682664,10.42016703682664,11.42016703682664
2025-07-16 09:23:42.658,0.5086614643723752,1.5086614643723752,2.5086614643723752,3.5086614643723752,4.508661464372375,5.508661464372375,6.508661464372375,7.508661464372375,8.508661464372375,9.508661464372375,10.508661464372375,11.508661464372375
2025-07-16 09:23:42.758,0.5920735147072245,1.5920735147072245,2.5920735147072245,3.5920735147072245,4.5920735147072245,5.5920735147072245,6.5920735147072245,7.5920735147072245,8.592073514707224,9.592073514707224,10.592073514707224,11.592073514707224
2025-07-16 09:23:42.858,0.6695697621966024,1.6695697621966024,2.6695697621966024,3.6695697621966024,4.669569762196602,5.669569762196602,6.669569762196602,7.669569762196602,8.669569762196602,9.669569762196602,10.669569762196602,11.669569762196602
2025-07-16 09:23:42.958,0.7403758899524486,1.7403758899524486,2.740375889952449,3.740375889952449,4.740375889952449,5.740375889952449,6.740375889952449,7.740375889952449,8.740375889952448,9.740375889952448,10.740375889952448,11.740375889952448
2025-07-16 09:23:43.058,0.803784426551621,1.803784426551621,2.803784426551621,3.803784426551621,4.803784426551621,5.803784426551621,6.803784426551621,7.803784426551621,8.803784426551621,9.803784426551621,10.803784426551621,11.803784426551621
2025-07-16 09:23:43.158,0.8591618148564968,1.8591618148564968,2.859161814856497,3.859161814856497,4.859161814856497,5.859161814856497,6.859161814856497,7.859161814856497,8.859161814856497,9.859161814856497,10.859161814856497,11.859161814856497
2025-07-16 09:23:43.258,0.9059547423084626,1.9059547423084626,2.9059547423084626,3.9059547423084626,4.905954742308463,5.905954742308463,6.905954742308463,7.905954742308463,8.905954742308463,9.905954742308463,10.905954742308463,11.905954742308463
2025-07-16 09:23:43.358,0.9436956694441048,1.9436956694441048,2.9436956694441045,3.9436956694441045,4.9436956694441045,5.9436956694441045,6.9436956694441045,7.9436956694441045,8.943695669444105,9.943695669444105,10.943695669444105,11.943695669444105
2025-07-16 09:23:43.458,0.9720075013949759,1.9720075013949758,2.972007501394976,3.972007501394976,4.972007501394976,5.972007501394976,6.972007501394976,7.972007501394976,8.972007501394977,9.972007501394977,10.972007501394977,11.972007501394977
2025-07-16 09:23:43.558,0.9906073556948704,1.9906073556948702,2.9906073556948702,3.9906073556948702,4.990607355694871,5.990607355694871,6.990607355694871,7.990607355694871,8.99060735569487,9.99060735569487,10.99060735569487,11.99060735569487
2025-07-16 09:23:43.658,0.9993093887479177,1.9993093887479176,2.9993093887479176,3.9993093887479176,4.999309388747918,5.999309388747918,6.999309388747918,7.999309388747918,8.999309388747918,9.999309388747918,10.999309388747918,11.999309388747918
2025-07-16 09:23:43.758,0.9980266527163616,1.9980266527163617,2.9980266527163617,3.9980266527163617,4.998026652716361,5.998026652716361,6.998026652716361,7.998026652716361,8.998026652716362,9.998026652716362,10.998026652716362,11.998026652716362
2025-07-16 09:23:43.858,0.9867719642746133,1.9867719642746133,2.986771964274613,3.986771964274613,4.986771964274613,5.986771964274613,6.986771964274613,7.986771964274613,8.986771964274613,9.986771964274613,10.986771964274613,11.986771964274613
2025-07-16 09:23:43.958,0.9656577765492774,1.9656577765492775,2.9656577765492775,3.9656577765492775,4.9656577765492775,5.9656577765492775,6.9656577765492775,7.9656577765492775,8.965657776549277,9.965657776549277,10.965657776549277,11.965657776549277
2025-07-16 09:23:44.058,0.934895055524683,1.934895055524683,2.934895055524683,3.934895055524683,4.934895055524683,5.934895055524683,6.934895055524683,7.934895055524683,8.934895055524683,9.934895055524683,10.934895055524683,11.934895055524683
2025-07-16 09:23:44.158,0.8947911721405034,1.8947911721405033,2.8947911721405033,3.8947911721405033,4.894791172140503,5.894791172140503,6.894791172140503,7.894791172140503,8.894791172140504,9.894791172140504,10.894791172140504,11.894791172140504
2025-07-16 09:23:44.258,0.8457468311429334,1.8457468311429333,2.8457468311429333,3.8457468311429333,4.845746831142933,5.845746831142933,6.845746831142933,7.845746831142933,8.845746831142934,9.845746831142934,10.845746831142934,11.845746831142934
2025-07-16 09:23:44.358,0.7882520673753163,1.7882520673753164,2.7882520673753164,3.7882520673753164,4.788252067375316,5.788252067375316,6.788252067375316,7.788252067375316,8.788252067375316,9.788252067375316,10.788252067375316,11.788252067375316
2025-07-16 09:23:44.458,0.722881349511976,1.722881349511976,2.722881349511976,3.722881349511976,4.722881349511976,5.722881349511976,6.722881349511976,7.722881349511976,8.722881349511976,9.722881349511976,10.722881349511976,11.722881349511976
2025-07-16 09:23:44.558,0.6502878401571168,1.6502878401571168,2.650287840157117,3.650287840157117,4.650287840157117,5.650287840157117,6.650287840157117,7.650287840157117,8.650287840157116,9.650287840157116,10.650287840157116,11.650287840157116
2025-07-16 09:23:44.658,0.5711968696599872,1.5711968696599872,2.571196869659987,3.571196869659987,4.571196869659987,5.571196869659987,6.571196869659987,7.571196869659987,8.571196869659987,9.571196869659987,10.571196869659987,11.571196869659987
2025-07-16 09:23:44.758,0.4863986888537981,1.4863986888537981,2.4863986888537983,3.4863986888537983,4.486398688853798,5.486398688853798,6.486398688853798,7.486398688853798,8.486398688853798,9.486398688853798,10.486398688853798,11.486398688853798
2025-07-16 09:23:44.858,0.39674057313061206,1.3967405731306122,2.396740573130612,3.396740573130612,4.396740573130612,5.396740573130612,6.396740573130612,7.396740573130612,8.396740573130613,9.396740573130613,10.396740573130613,11.396740573130613
2025-07-16 09:23:44.958,0.30311835674570226,1.3031183567457023,2.3031183567457023,3.3031183567457023,4.303118356745702,5.303118356745702,6.303118356745702,7.303118356745702,8.303118356745703,9.303118356745703,10.303118356745703,11.303118356745703
2025-07-16 09:23:45.058,0.2064674819377966,1.2064674819377965,2.2064674819377967,3.2064674819377967,4.206467481937796,5.206467481937796,6.206467481937796,7.206467481937796,8.206467481937796,9.206467481937796,10.206467481937796,11.206467481937796
2025-07-16 09:23:45.158,0.1077536522994423,1.1077536522994422,2.1077536522994422,3.1077536522994422,4.107753652299443,5.107753652299443,6.107753652299443,7.107753652299443,8.107753652299442,9.107753652299442,10.107753652299442,11.107753652299442
2025-07-16 09:23:45.258,0.007963183785935567,1.0079631837859355,2.0079631837859355,3.0079631837859355,4.007963183785936,5.007963183785936,6.007963183785936,7.007963183785936,8.007963183785936,9.007963183785936,10.007963183785936,11.007963183785936
2025-07-16 09:23:45.358,-0.09190685022768164,0.9080931497723184,1.9080931497723184,2.908093149772318,3.908093149772318,4.908093149772318,5.908093149772318,6.908093149772318,7.908093149772318,8.908093149772318,9.908093149772318,10.908093149772318
2025-07-16 09:23:45.458,-0.19085858137418937,0.8091414186258106,1.8091414186258106,2.809141418625811,3.809141418625811,4.809141418625811,5.809141418625811,6.809141418625811,7.809141418625811,8.80914141862581,9.80914141862581,10.80914141862581
2025-07-16 09:23:45.558,-0.2879033166650653,0.7120966833349347,1.7120966833349347,2.7120966833349347,3.7120966833349347,4.712096683334934,5.712096683334934,6.712096683334934,7.712096683334934,8.712096683334934,9.712096683334934,10.712096683334934
2025-07-16 09:23:45.658,-0.3820714171840091,0.6179285828159908,1.6179285828159908,2.617928582815991,3.617928582815991,4.617928582815991,5.617928582815991,6.617928582815991,7.617928582815991,8.61792858281599,9.61792858281599,10.61792858281599
2025-07-16 09:23:45.758,-0.47242198639846616,0.5275780136015338,1.5275780136015338,2.527578013601534,3.527578013601534,4.527578013601534,5.527578013601534,6.527578013601534,7.527578013601534,8.527578013601534,9.527578013601534,10.527578013601534
2025-07-16 09:23:45.858,-0.5580522712867794,0.44194772871322063,1.4419477287132207,2.4419477287132207,3.4419477287132207,4.44194772871322,5.44194772871322,6.44194772871322,7.44194772871322,8.44194772871322,9.44194772871322,10.44194772871322
2025-07-16 09:23:45.958,-0.6381066823479502,0.3618933176520498,1.3618933176520498,2.36189331765205,3.36189331765205,4.36189331765205,5.36189331765205,6.36189331765205,7.36189331765205,8.36189331765205,9.36189331765205,10.36189331765205
2025-07-16 09:23:46.058,-0.711785342369123,0.28821465763087695,1.2882146576308768,2.288214657630877,3.288214657630877,4.288214657630877,5.288214657630877,6.288214657630877,7.288214657630877,8.288214657630878,9.288214657630878,10.288214657630878
2025-07-16 09:23:46.158,-0.7783520785342984,0.22164792146570156,1.2216479214657014,2.2216479214657014,3.2216479214657014,4.221647921465702,5.221647921465702,6.221647921465702,7.221647921465702,8.221647921465701,9.221647921465701,10.221647921465701
2025-07-16 09:23:46.258,-0.8371417780197468,0.16285822198025324,1.1628582219802532,2.1628582219802532,3.1628582219802532,4.162858221980253,5.162858221980253,6.162858221980253,7.162858221980253,8.162858221980253,9.162858221980253,10.162858221980253
2025-07-16 09:23:46.358,-0.8875670335815046,0.11243296641849543,1.1124329664184955,2.1124329664184955,3.1124329664184955,4.1124329664184955,5.1124329664184955,6.1124329664184955,7.1124329664184955,8.112432966418496,9.112432966418496,10.112432966418496
2025-07-16 09:23:46.458,-0.9291240127343697,0.07087598726563027,1.0708759872656302,2.07087598726563,3.07087598726563,4.07087598726563,5.07087598726563,6.07087598726563,7.07087598726563,8.07087598726563,9.07087598726563,10.07087598726563
2025-07-16 09:23:46.558,-0.9613974918795568,0.03860250812044319,1.038602508120443,2.038602508120443,3.038602508120443,4.0386025081204435,5.0386025081204435,6.0386025081204435,7.0386025081204435,8.038602508120443,9.038602508120443,10.038602508120443
2025-07-16 09:23:46.658,-0.9840650050816434,0.015934994918356593,1.0159349949183567,2.0159349949183567,3.0159349949183567,4.015934994918356,5.015934994918356,6.015934994918356,7.015934994918356,8.015934994918357,9.015934994918357,10.015934994918357
2025-07-16 09:23:46.758,-0.9969000660415961,0.003099933958403911,1.003099933958404,2.0030999339584037,3.0030999339584037,4.003099933958404,5.003099933958404,6.003099933958404,7.003099933958404,8.003099933958405,9.003099933958405,10.003099933958405
2025-07-16 09:23:46.858,-0.9997744310730111,0.00022556892698888387,1.000225568926989,2.000225568926989,3.000225568926989,4.0002255689269886,5.0002255689269886,6.0002255689269886,7.0002255689269886,8.00022556892699,9.00022556892699,10.00022556892699
2025-07-16 09:23:46.958,-0.9926593804706327,0.007340619529367265,1.0073406195293673,2.0073406195293675,3.0073406195293675,4.0073406195293675,5.0073406195293675,6.0073406195293675,7.0073406195293675,8.007340619529367,9.007340619529367,10.007340619529367
2025-07-16 09:23:47.058,-0.9756260054681576,0.024373994531842413,1.0243739945318424,2.0243739945318424,3.0243739945318424,4.024373994531842,5.024373994531842,6.024373994531842,7.024373994531842,8.024373994531842,9.024373994531842,10.024373994531842
2025-07-16 09:23:47.158,-0.948844497918124,0.051155502081876025,1.0511555020818761,2.051155502081876,3.051155502081876,4.051155502081876,5.051155502081876,6.051155502081876,7.051155502081876,8.051155502081876,9.051155502081876,10.051155502081876
2025-07-16 09:23:47.258,-0.9125824497911845,0.08741755020881548,1.0874175502088155,2.0874175502088157,3.0874175502088157,4.087417550208816,5.087417550208816,6.087417550208816,7.087417550208816,8.087417550208816,9.087417550208816,10.087417550208816
2025-07-16 09:23:47.358,-0.8672021794855813,0.13279782051441869,1.1327978205144187,2.1327978205144187,3.1327978205144187,4.132797820514419,5.132797820514419,6.132797820514419,7.132797820514419,8.13279782051442,9.13279782051442,10.13279782051442
2025-07-16 09:23:47.458,-0.8131571116614864,0.1868428883385136,1.1868428883385136,2.1868428883385134,3.1868428883385134,4.186842888338513,5.186842888338513,6.186842888338513,7.186842888338513,8.186842888338514,9.186842888338514,10.186842888338514
2025-07-16 09:23:47.558,-0.7509872467716762,0.24901275322832384,1.2490127532283237,2.2490127532283237,3.2490127532283237,4.249012753228324,5.249012753228324,6.249012753228324,7.249012753228324,8.249012753228325,9.249012753228325,10.249012753228325
2025-07-16 09:23:47.658,-0.6813137655554999,0.31868623444450006,1.3186862344445,2.3186862344445,3.3186862344445,4.3186862344445,5.3186862344445,6.3186862344445,7.3186862344445,8.3186862344445,9.3186862344445,10.3186862344445
2025-07-16 09:23:47.758,-0.6048328224062841,0.3951671775937159,1.395167177593716,2.395167177593716,3.395167177593716,4.395167177593716,5.395167177593716,6.395167177593716,7.395167177593716,8.395167177593716,9.395167177593716,10.395167177593716
2025-07-16 09:23:47.858,-0.5223085896267315,0.47769141037326845,1.4776914103732683,2.4776914103732683,3.4776914103732683,4.477691410373269,5.477691410373269,6.477691410373269,7.477691410373269,8.477691410373268,9.477691410373268,10.477691410373268
2025-07-16 09:23:47.958,-0.43456562207189353,0.5654343779281065,1.5654343779281064,2.5654343779281064,3.5654343779281064,4.565434377928106,5.565434377928106,6.565434377928106,7.565434377928106,8.565434377928106,9.565434377928106,10.565434377928106
2025-07-16 09:23:48.058,-0.34248061846961253,0.6575193815303875,1.6575193815303875,2.6575193815303875,3.6575193815303875,4.6575193815303875,5.6575193815303875,6.6575193815303875,7.6575193815303875,8.657519381530388,9.657519381530388,10.657519381530388
2025-07-16 09:23:48.158,-0.2469736617366209,0.7530263382633791,1.753026338263379,2.7530263382633793,3.7530263382633793,4.753026338263379,5.753026338263379,6.753026338263379,7.753026338263379,8.753026338263378,9.753026338263378,10.753026338263378
2025-07-16 09:23:48.258,-0.1489990258141988,0.8510009741858012,1.8510009741858011,2.8510009741858013,3.8510009741858013,4.851000974185801,5.851000974185801,6.851000974185801,7.851000974185801,8.851000974185801,9.851000974185801,10.851000974185801
2025-07-16 09:23:48.358,-0.04953564087836742,0.9504643591216326,1.9504643591216326,2.9504643591216326,3.9504643591216326,4.950464359121632,5.950464359121632,6.950464359121632,7.950464359121632,8.950464359121632,9.950464359121632,10.950464359121632
2025-07-16 09:23:48.458,0.05042268780681477,1.0504226878068148,2.050422687806815,3.050422687806815,4.050422687806814,5.050422687806814,6.050422687806814,7.050422687806814,8.050422687806815,9.050422687806815,10.050422687806815,11.050422687806815
2025-07-16 09:23:48.558,0.14987720966295234,1.1498772096629524,2.1498772096629524,3.1498772096629524,4.149877209662952,5.149877209662952,6.149877209662952,7.149877209662952,8.149877209662952,9.149877209662952,10.149877209662952,11.149877209662952
2025-07-16 09:23:48.658,0.24783420798295983,1.2478342079829599,2.24783420798296,3.24783420798296,4.24783420798296,5.24783420798296,6.24783420798296,7.24783420798296,8.24783420798296,9.24783420798296,10.24783420798296,11.24783420798296
2025-07-16 09:23:48.758,0.3433149288198987,1.3433149288198987,2.3433149288198987,3.3433149288198987,4.343314928819899,5.343314928819899,6.343314928819899,7.343314928819899,8.343314928819899,9.343314928819899,10.343314928819899,11.343314928819899
2025-07-16 09:23:48.858,0.4353653603728932,1.4353653603728933,2.4353653603728933,3.4353653603728933,4.435365360372893,5.435365360372893,6.435365360372893,7.435365360372893,8.435365360372893,9.435365360372893,10.435365360372893,11.435365360372893
2025-07-16 09:23:48.958,0.5230657651576994,1.5230657651576993,2.5230657651576993,3.5230657651576993,4.5230657651577,5.5230657651577,6.5230657651577,7.5230657651577,8.5230657651577,9.5230657651577,10.5230657651577,11.5230657651577
2025-07-16 09:23:49.058,0.605539869719601,1.605539869719601,2.605539869719601,3.605539869719601,4.6055398697196015,5.6055398697196015,6.6055398697196015,7.6055398697196015,8.605539869719601,9.605539869719601,10.605539869719601,11.605539869719601
2025-07-16 09:23:49.158,0.6819636200681356,1.6819636200681356,2.6819636200681356,3.6819636200681356,4.681963620068135,5.681963620068135,6.681963620068135,7.681963620068135,8.681963620068135,9.681963620068135,10.681963620068135,11.681963620068135
2025-07-16 09:23:49.258,0.7515734153521506,1.7515734153521505,2.7515734153521505,3.7515734153521505,4.7515734153521505,5.7515734153521505,6.7515734153521505,7.7515734153521505,8.751573415352151,9.751573415352151,10.751573415352151,11.751573415352151
2025-07-16 09:23:49.358,0.8136737375071054,1.8136737375071053,2.8136737375071053,3.8136737375071053,4.813673737507106,5.813673737507106,6.813673737507106,7.813673737507106,8.813673737507106,9.813673737507106,10.813673737507106,11.813673737507106
2025-07-16 09:23:49.458,0.8676441006416691,1.867644100641669,2.867644100641669,3.867644100641669,4.8676441006416695,5.8676441006416695,6.8676441006416695,7.8676441006416695,8.86764410064167,9.86764410064167,10.86764410064167,11.86764410064167
2025-07-16 09:23:49.558,0.9129452507276277,1.9129452507276277,2.9129452507276277,3.9129452507276277,4.912945250727628,5.912945250727628,6.912945250727628,7.912945250727628,8.912945250727628,9.912945250727628,10.912945250727628,11.912945250727628
2025-07-16 09:23:49.658,0.9491245536478946,1.9491245536478945,2.9491245536478945,3.9491245536478945,4.949124553647895,5.949124553647895,6.949124553647895,7.949124553647895,8.949124553647895,9.949124553647895,10.949124553647895,11.949124553647895
2025-07-16 09:23:49.758,0.9758205177669763,1.9758205177669763,2.9758205177669765,3.9758205177669765,4.9758205177669765,5.9758205177669765,6.9758205177669765,7.9758205177669765,8.975820517766977,9.975820517766977,10.975820517766977,11.975820517766977
2025-07-16 09:23:49.858,0.9927664058359071,1.9927664058359071,2.992766405835907,3.992766405835907,4.992766405835907,5.992766405835907,6.992766405835907,7.992766405835907,8.992766405835907,9.992766405835907,10.992766405835907,11.992766405835907
2025-07-16 09:23:49.958,0.9997929001426693,1.9997929001426693,2.999792900142669,3.999792900142669,4.999792900142669,5.999792900142669,6.999792900142669,7.999792900142669,8.999792900142669,9.999792900142669,10.999792900142669,11.999792900142669
2025-07-16 09:23:50.058,0.9968297942787993,1.9968297942787991,2.996829794278799,3.996829794278799,4.996829794278799,5.996829794278799,6.996829794278799,7.996829794278799,8.9968297942788,9.9968297942788,10.9968297942788,11.9968297942788
2025-07-16 09:23:50.158,0.9839066946186161,1.9839066946186161,2.983906694618616,3.983906694618616,4.983906694618616,5.983906694618616,6.983906694618616,7.983906694618616,8.983906694618616,9.983906694618616,10.983906694618616,11.983906694618616
2025-07-16 09:23:50.258,0.9611527245021155,1.9611527245021154,2.9611527245021154,3.9611527245021154,4.961152724502115,5.961152724502115,6.961152724502115,7.961152724502115,8.961152724502115,9.961152724502115,10.961152724502115,11.961152724502115
2025-07-16 09:23:50.358,0.9287952340772404,1.9287952340772403,2.9287952340772403,3.9287952340772403,4.92879523407724,5.92879523407724,6.92879523407724,7.92879523407724,8.92879523407724,9.92879523407724,10.92879523407724,11.92879523407724
2025-07-16 09:23:50.458,0.8871575286923494,1.8871575286923494,2.8871575286923497,3.8871575286923497,4.88715752869235,5.88715752869235,6.88715752869235,7.88715752869235,8.887157528692349,9.887157528692349,10.887157528692349,11.887157528692349
2025-07-16 09:23:50.558,0.8366556385360561,1.836655638536056,2.836655638536056,3.836655638536056,4.836655638536056,5.836655638536056,6.836655638536056,7.836655638536056,8.836655638536056,9.836655638536056,10.836655638536056,11.836655638536056
2025-07-16 09:23:50.658,0.7777941618010928,1.7777941618010928,2.7777941618010926,3.7777941618010926,4.777794161801093,5.777794161801093,6.777794161801093,7.777794161801093,8.777794161801094,9.777794161801094,10.777794161801094,11.777794161801094
2025-07-16 09:23:50.758,0.7111612229059799,1.71116122290598,2.71116122290598,3.71116122290598,4.71116122290598,5.71116122290598,6.71116122290598,7.71116122290598,8.71116122290598,9.71116122290598,10.71116122290598,11.71116122290598
2025-07-16 09:23:50.858,0.6374225961502389,1.6374225961502389,2.637422596150239,3.637422596150239,4.637422596150239,5.637422596150239,6.637422596150239,7.637422596150239,8.63742259615024,9.63742259615024,10.63742259615024,11.63742259615024
2025-07-16 09:23:50.958,0.5573150535176584,1.5573150535176583,2.5573150535176583,3.5573150535176583,4.557315053517659,5.557315053517659,6.557315053517659,7.557315053517659,8.557315053517659,9.557315053517659,10.557315053517659,11.557315053517659
2025-07-16 09:23:51.058,0.47163900309419615,1.4716390030941962,2.471639003094196,3.471639003094196,4.471639003094197,5.471639003094197,6.471639003094197,7.471639003094197,8.471639003094197,9.471639003094197,10.471639003094197,11.471639003094197
2025-07-16 09:23:51.158,0.3812504916549401,1.3812504916549402,2.38125049165494,3.38125049165494,4.38125049165494,5.38125049165494,6.38125049165494,7.38125049165494,8.38125049165494,9.38125049165494,10.38125049165494,11.38125049165494
2025-07-16 09:23:51.258,0.28705265132772506,1.2870526513277252,2.287052651327725,3.287052651327725,4.287052651327725,5.287052651327725,6.287052651327725,7.287052651327725,8.287052651327725,9.287052651327725,10.287052651327725,11.287052651327725
2025-07-16 09:23:51.358,0.18998667579543774,1.1899866757954378,2.1899866757954376,3.1899866757954376,4.189986675795438,5.189986675795438,6.189986675795438,7.189986675795438,8.189986675795438,9.189986675795438,10.189986675795438,11.189986675795438
2025-07-16 09:23:51.458,0.09102241619984433,1.0910224161998443,2.0910224161998445,3.0910224161998445,4.091022416199844,5.091022416199844,6.091022416199844,7.091022416199844,8.091022416199845,9.091022416199845,10.091022416199845,11.091022416199845
2025-07-16 09:23:51.558,-0.008851309290403876,0.9911486907095961,1.991148690709596,2.991148690709596,3.991148690709596,4.991148690709596,5.991148690709596,6.991148690709596,7.991148690709596,8.991148690709597,9.991148690709597,10.991148690709597
2025-07-16 09:23:51.658,-0.10863659542407976,0.8913634045759202,1.8913634045759202,2.8913634045759204,3.8913634045759204,4.8913634045759204,5.8913634045759204,6.8913634045759204,7.8913634045759204,8.89136340457592,9.89136340457592,10.89136340457592
2025-07-16 09:23:51.758,-0.20733642060676225,0.7926635793932377,1.7926635793932377,2.792663579393238,3.792663579393238,4.7926635793932375,5.7926635793932375,6.7926635793932375,7.7926635793932375,8.792663579393238,9.792663579393238,10.792663579393238
2025-07-16 09:23:51.858,-0.30396460881104703,0.696035391188953,1.696035391188953,2.696035391188953,3.696035391188953,4.696035391188953,5.696035391188953,6.696035391188953,7.696035391188953,8.696035391188953,9.696035391188953,10.696035391188953
2025-07-16 09:23:51.958,-0.39755568312143613,0.6024443168785638,1.6024443168785638,2.602444316878564,3.602444316878564,4.602444316878564,5.602444316878564,6.602444316878564,7.602444316878564,8.602444316878564,9.602444316878564,10.602444316878564
2025-07-16 09:23:52.058,-0.4871745124605095,0.5128254875394904,1.5128254875394904,2.5128254875394904,3.5128254875394904,4.512825487539491,5.512825487539491,6.512825487539491,7.512825487539491,8.51282548753949,9.51282548753949,10.51282548753949
2025-07-16 09:23:52.158,-0.5719256551095638,0.42807434489043616,1.4280743448904363,2.4280743448904363,3.4280743448904363,4.428074344890436,5.428074344890436,6.428074344890436,7.428074344890436,8.428074344890437,9.428074344890437,10.428074344890437
2025-07-16 09:23:52.258,-0.6509623056662496,0.3490376943337504,1.3490376943337505,2.3490376943337505,3.3490376943337505,4.3490376943337505,5.3490376943337505,6.3490376943337505,7.3490376943337505,8.34903769433375,9.34903769433375,10.34903769433375
2025-07-16 09:23:52.358,-0.723494756044245,0.27650524395575504,1.276505243955755,2.276505243955755,3.276505243955755,4.276505243955755,5.276505243955755,6.276505243955755,7.276505243955755,8.276505243955755,9.276505243955755,10.276505243955755
2025-07-16 09:23:52.458,-0.7887982859754186,0.21120171402458143,1.2112017140245814,2.2112017140245817,3.2112017140245817,4.211201714024582,5.211201714024582,6.211201714024582,7.211201714024582,8.21120171402458,9.21120171402458,10.21120171402458
2025-07-16 09:23:52.558,-0.8462204041751706,0.15377959582482936,1.1537795958248294,2.1537795958248296,3.1537795958248296,4.15377959582483,5.15377959582483,6.15377959582483,7.15377959582483,8.15377959582483,9.15377959582483,10.15377959582483
2025-07-16 09:23:52.658,-0.8951873678196818,0.10481263218031822,1.1048126321803182,2.104812632180318,3.104812632180318,4.104812632180318,5.104812632180318,6.104812632180318,7.104812632180318,8.104812632180318,9.104812632180318,10.104812632180318
2025-07-16 09:23:52.758,-0.9352099151945402,0.06479008480545978,1.06479008480546,2.06479008480546,3.06479008480546,4.06479008480546,5.06479008480546,6.06479008480546,7.06479008480546,8.064790084805459,9.064790084805459,10.064790084805459
2025-07-16 09:23:52.858,-0.9658881542360704,0.03411184576392956,1.0341118457639296,2.0341118457639293,3.0341118457639293,4.034111845763929,5.034111845763929,6.034111845763929,7.034111845763929,8.03411184576393,9.03411184576393,10.03411184576393
2025-07-16 09:23:52.958,-0.9869155581206493,0.01308444187935065,1.0130844418793505,2.0130844418793505,3.0130844418793505,4.013084441879351,5.013084441879351,6.013084441879351,7.013084441879351,8.01308444187935,9.01308444187935,10.01308444187935
2025-07-16 09:23:53.058,-0.9980820279793963,0.001917972020603731,1.0019179720206037,2.0019179720206037,3.0019179720206037,4.001917972020603,5.001917972020603,6.001917972020603,7.001917972020603,8.001917972020603,9.001917972020603,10.001917972020603
2025-07-16 09:23:53.158,-0.9992759921366277,0.0007240078633723446,1.0007240078633723,2.000724007863372,3.000724007863372,4.000724007863372,5.000724007863372,6.000724007863372,7.000724007863372,8.000724007863372,9.000724007863372,10.000724007863372
2025-07-16 09:23:53.258,-0.9904855208971559,0.009514479102844087,1.009514479102844,2.009514479102844,3.009514479102844,4.009514479102844,5.009514479102844,6.009514479102844,7.009514479102844,8.009514479102844,9.009514479102844,10.009514479102844
2025-07-16 09:23:53.358,-0.9717984457438633,0.028201554256136685,1.0282015542561367,2.0282015542561367,3.0282015542561367,4.028201554256137,5.028201554256137,6.028201554256137,7.028201554256137,8.028201554256137,9.028201554256137,10.028201554256137
2025-07-16 09:23:53.458,-0.9434014817545543,0.056598518245445706,1.0565985182454458,2.056598518245446,3.056598518245446,4.056598518245446,5.056598518245446,6.056598518245446,7.056598518245446,8.056598518245446,9.056598518245446,10.056598518245446
